Date,SPY,VTI,QQQ,IWM,EFA,EEM,VT,XLV,XLF,XLY,VNQ,GLD,AGG,BND,TLT,LQD,HYG,TIP,BNDX,SHY
2015-01-16,167.92881774902344,86.75773620605469,92.95201873779297,101.37793731689453,44.72846984863281,31.36125373840332,47.098655700683594,58.99513244628906,15.592521667480469,30.89390754699707,56.93375778198242,122.5199966430664,83.04560089111328,61.34995651245117,99.51510620117188,83.34376525878906,50.25162124633789,85.58040618896484,40.11574172973633,70.19718933105469
2015-01-20,168.2869873046875,86.88282775878906,93.68958282470703,100.95223999023438,44.88298416137695,31.313594818115234,47.185813903808594,58.99513244628906,15.526139259338379,30.716527938842773,56.483978271484375,124.19999694824219,83.18711853027344,61.28395462036133,100.83758544921875,83.5359878540039,50.161888122558594,85.78346252441406,40.100799560546875,70.16407775878906
2015-01-21,169.136474609375,87.27482604980469,94.16897583007812,100.63085174560547,45.23615264892578,32.00450897216797,47.534461975097656,59.11247253417969,15.565963745117188,30.91607093811035,56.44487380981445,124.2300033569336,83.03813934326172,61.166648864746094,99.67204284667969,83.50166320800781,50.43113708496094,85.4300308227539,40.1605339050293,70.16407775878906
2015-01-22,171.6516571044922,88.6009750366211,95.91150665283203,102.68096160888672,45.4053840637207,32.61601638793945,48.08120346069336,59.81670379638672,15.950965881347656,31.496967315673828,57.448734283447266,125.2300033569336,82.9934310913086,61.18134689331055,99.31334686279297,83.4604721069336,50.498477935791016,85.45258331298828,40.10826873779297,70.1393051147461
2015-01-23,170.71060180664062,88.20063781738281,96.12353515625,102.6114730834961,45.14786148071289,32.36982345581055,47.72462844848633,59.47298812866211,15.778376579284668,31.452632904052734,57.28575897216797,124.2300033569336,83.20201873779297,61.37921905517578,100.69561767578125,83.94788360595703,50.498477935791016,85.9714584350586,40.34720993041992,70.17235565185547
2015-01-26,171.11032104492188,88.5676040649414,96.01289367675781,103.60179901123047,45.765933990478516,32.38570785522461,48.049503326416016,59.783164978027344,15.858031272888184,31.616703033447266,57.768150329589844,122.98999786376953,83.16478729248047,61.30592727661133,100.38928985595703,83.92729187011719,50.72850036621094,85.82858276367188,40.294952392578125,70.13105773925781
2015-01-27,168.85333251953125,87.53340148925781,93.52362060546875,103.10665130615234,45.8321533203125,32.21098709106445,47.7484016418457,59.3556022644043,15.68544864654541,31.36394500732422,57.78770065307617,124.4000015258789,83.12007904052734,61.34260940551758,100.54617309570312,83.98905944824219,50.68923568725586,86.09930419921875,40.25764083862305,70.17235565185547
2015-01-28,166.68789672851562,86.34906768798828,93.04418182373047,101.36923217773438,45.14786148071289,31.861560821533203,47.14619827270508,58.500492095947266,15.400019645690918,30.955978393554688,57.40309524536133,123.41999816894531,83.47013854980469,61.56254577636719,102.1899642944336,84.55885314941406,50.582672119140625,86.43021392822266,40.34720993041992,70.22200775146484
2015-01-29,168.2286834716797,87.17475128173828,93.93850708007812,102.76786804199219,45.765933990478516,31.861560821533203,47.542396545410156,58.99513244628906,15.526139259338379,31.377246856689453,57.605201721191406,120.76000213623047,83.40309143066406,61.496559143066406,101.51748657226562,84.35977172851562,50.762149810791016,86.33243560791016,40.309906005859375,70.19718933105469
2015-01-30,166.1132049560547,85.99041748046875,93.21012878417969,100.50920104980469,45.04485321044922,30.987995147705078,46.86094284057617,58.07292175292969,15.273894309997559,31.035791397094727,56.41878128051758,123.44999694824219,83.70100402832031,61.83378982543945,103.3181381225586,85.05316162109375,50.62187957763672,86.95662689208984,40.369632720947266,70.27983093261719
2015-02-02,168.17034912109375,86.95792388916016,94.02149963378906,101.4300537109375,45.58934020996094,31.543899536132812,47.486915588378906,58.39988327026367,15.519502639770508,31.315155029296875,56.268890380859375,122.41999816894531,83.69803619384766,61.76032257080078,102.92809295654297,85.13233947753906,50.81624221801758,86.8965072631836,40.43093490600586,70.25750732421875
2015-02-03,170.60227966308594,88.29236602783203,94.92501831054688,103.24563598632812,46.31776428222656,32.13951873779297,48.17629623413086,58.79390335083008,15.778376579284668,31.980304718017578,56.75777053833008,121.05000305175781,83.3772201538086,61.56925582885742,100.7494125366211,84.44396209716797,51.103519439697266,86.49787139892578,40.34122085571289,70.19960021972656
2015-02-04,169.95265197753906,87.98377227783203,94.84202575683594,102.86338806152344,45.93516159057617,31.980682373046875,47.96235275268555,58.05617141723633,15.738548278808594,32.19314193725586,56.523101806640625,121.58000183105469,83.50408172607422,61.59138488769531,100.92168426513672,84.56099700927734,50.88949203491211,86.67837524414062,40.303836822509766,70.20792388916016
2015-02-05,171.6683807373047,88.95128631591797,95.66255950927734,104.19249725341797,46.56793212890625,32.17128372192383,48.532840728759766,59.03703308105469,15.897865295410156,32.392704010009766,57.201026916503906,121.79000091552734,83.33251953125,61.45915985107422,99.81363677978516,84.2924575805664,51.18803787231445,86.30236053466797,40.22905349731445,70.18310546875
2015-02-06,171.19363403320312,88.68439483642578,95.0816879272461,104.07958984375,45.986656188964844,31.62331771850586,48.08120346069336,58.500492095947266,16.02398109436035,32.343929290771484,55.53877639770508,118.63999938964844,82.84761047363281,61.0624885559082,98.0467529296875,83.41136932373047,51.22745895385742,85.62554931640625,40.10941696166992,70.01759338378906
2015-02-09,170.42738342285156,88.24234008789062,94.77749633789062,103.25431823730469,45.765933990478516,31.575660705566406,47.95441818237305,57.81304168701172,15.944331169128418,32.21976089477539,55.147674560546875,119.16999816894531,82.83269500732422,61.04043960571289,97.88951873779297,83.46644592285156,51.103519439697266,85.47515106201172,40.086978912353516,70.0093765258789
2015-02-10,172.2430419921875,89.14311218261719,96.25262451171875,103.91453552246094,46.185333251953125,31.49625015258789,48.358524322509766,58.78554153442383,16.070451736450195,32.61440658569336,55.323673248291016,118.47000122070312,82.74320220947266,60.930259704589844,97.11085510253906,83.23930358886719,51.27817916870117,85.18937683105469,39.98978042602539,69.9927749633789
2015-02-11,172.34291076660156,89.18479919433594,96.60297393798828,103.766845703125,45.93516159057617,31.265945434570312,48.247596740722656,58.84421157836914,16.070451736450195,32.62327575683594,55.160701751708984,117.06999969482422,82.70587921142578,60.930259704589844,97.29054260253906,83.29435729980469,51.26127243041992,85.03146362304688,40.10193634033203,70.00102996826172
2015-02-12,174.00035095214844,90.04388427734375,97.72773742675781,104.94828033447266,46.64887619018555,31.933040618896484,48.857704162597656,59.053794860839844,16.229755401611328,33.00906753540039,55.81907653808594,117.33999633789062,82.7208251953125,60.959686279296875,96.96864318847656,83.50775146484375,51.25563430786133,84.89607238769531,40.16176223754883,70.02587890625
2015-02-13,174.7165985107422,90.4692153930664,98.56673431396484,105.57376861572266,46.95790481567383,32.298343658447266,49.166748046875,59.28853988647461,16.21647834777832,33.208614349365234,55.447532653808594,117.9800033569336,82.62381744384766,60.82008361816406,95.97294616699219,83.17738342285156,51.32887268066406,84.72310638427734,40.07948684692383,70.02587890625
2015-02-17,174.991455078125,90.61103057861328,98.65894317626953,105.90386199951172,47.06827926635742,32.22688674926758,49.22220993041992,59.71609878540039,16.26957893371582,33.133235931396484,55.31061935424805,116.01000213623047,82.28812408447266,60.57769012451172,94.52800750732422,82.79183959960938,51.295040130615234,84.29447937011719,40.07204818725586,69.9927749633789
2015-02-18,175.0081024169922,90.66106414794922,98.79723358154297,106.01679992675781,47.347862243652344,32.21892547607422,49.38068771362305,59.783164978027344,16.17001724243164,33.11549377441406,55.825599670410156,116.33999633789062,82.5194320678711,60.74664306640625,95.08946990966797,83.08786010742188,51.469703674316406,84.64790344238281,40.019657135009766,70.07550048828125
2015-02-19,174.88319396972656,90.63607025146484,99.28584289550781,106.0254898071289,47.40673828125,32.08393478393555,49.317298889160156,59.88376998901367,16.103633880615234,33.21748733520508,54.62616729736328,115.94000244140625,82.45226287841797,60.69524383544922,94.46057891845703,83.07408905029297,51.35139465332031,84.58020782470703,40.0346565246582,70.03416442871094
2015-02-20,175.93260192871094,91.14480590820312,99.94966888427734,106.31217193603516,47.84819412231445,32.298343658447266,49.71348571777344,60.51253890991211,16.223125457763672,33.45249938964844,55.1541862487793,115.27999877929688,82.46719360351562,60.70991134643555,94.7375717163086,83.19796752929688,51.49222946166992,84.5877456665039,40.05707550048828,70.02587890625
2015-02-23,175.9076385498047,91.136474609375,100.05106353759766,106.41638946533203,47.6789665222168,31.972742080688477,49.58669662475586,60.78920364379883,16.183292388916016,33.42145919799805,55.597442626953125,115.43000030517578,82.61634826660156,60.83480453491211,95.8232192993164,83.48020935058594,51.53167724609375,84.74568176269531,40.11689758300781,70.0589599609375
2015-02-24,176.4072723388672,91.34498596191406,100.12483978271484,106.55538940429688,47.97328186035156,32.43335723876953,49.76102066040039,60.713722229003906,16.262950897216797,33.58109664916992,54.5023193359375,115.26000213623047,82.98191833496094,61.08454513549805,97.08097839355469,84.0240249633789,51.58236312866211,85.25704193115234,40.17671203613281,70.11688232421875
2015-02-25,176.25741577148438,91.3116455078125,99.87592315673828,106.677001953125,48.010074615478516,32.36982345581055,49.753108978271484,60.68860626220703,16.262950897216797,33.838287353515625,54.515357971191406,115.69999694824219,83.04161834716797,61.14326477050781,97.50023651123047,84.09978485107422,51.75135040283203,85.39994049072266,40.26642608642578,70.11688232421875
2015-02-26,176.04922485351562,91.25325775146484,100.38300323486328,107.06793212890625,47.87763977050781,32.37776565551758,49.67386245727539,60.856258392333984,16.223125457763672,33.731868743896484,53.92215347290039,116.06999969482422,82.74320220947266,60.97434997558594,96.16759490966797,83.64546203613281,51.740074157714844,85.33978271484375,40.27392578125,70.05071258544922
2015-02-27,175.44952392578125,90.92797088623047,99.94043731689453,106.48588562011719,47.89971923828125,32.35394287109375,49.65009689331055,60.56285858154297,16.163373947143555,33.687522888183594,54.34587860107422,116.16000366210938,82.95205688476562,61.025779724121094,96.97612762451172,83.84508514404297,51.75135040283203,85.83612823486328,40.29634094238281,70.07550048828125
2015-03-02,176.55726623535156,91.48677062988281,100.843994140625,107.2590560913086,47.97328186035156,32.30628967285156,49.82440948486328,61.10778045654297,16.28286361694336,34.091041564941406,54.65875244140625,115.68000030517578,82.53059387207031,60.82851791381836,95.16985321044922,83.11824798583984,51.741737365722656,85.13670349121094,40.20052719116211,70.01837158203125
2015-03-03,175.83267211914062,91.11145782470703,100.37376403808594,106.62489318847656,47.6789665222168,32.06010055541992,49.562931060791016,60.554439544677734,16.236398696899414,33.997920989990234,54.55447006225586,115.47000122070312,82.426025390625,60.754913330078125,94.82476043701172,83.06990814208984,51.59459686279297,85.25704193115234,40.11818313598633,70.00183868408203
2015-03-04,175.09136962890625,90.74447631835938,99.98655700683594,106.29479217529297,47.487667083740234,31.710670471191406,49.277671813964844,60.84788131713867,16.136825561523438,33.82054901123047,54.03297805786133,115.11000061035156,82.47089385986328,60.754913330078125,94.85475158691406,83.01470947265625,51.49846649169922,85.33978271484375,40.11818313598633,70.01837158203125
2015-03-05,175.2830047607422,90.88626098632812,100.16171264648438,106.60750579833984,47.59803771972656,31.66302490234375,49.34898376464844,61.06584167480469,16.203210830688477,33.84273147583008,54.18940353393555,115.0,82.50821685791016,60.79169464111328,94.7347183227539,83.12516021728516,51.59459686279297,85.18937683105469,40.17057800292969,70.04324340820312
2015-03-06,172.8177032470703,89.6268539428711,99.0277099609375,105.26103210449219,46.95054244995117,31.178586959838867,48.73886489868164,59.86701583862305,16.083721160888672,33.43919372558594,52.39029312133789,111.86000061035156,81.97020721435547,60.438453674316406,92.64181518554688,82.2416763305664,51.26652526855469,84.20423126220703,40.08076095581055,69.96878051757812
2015-03-09,173.53392028808594,89.9604721069336,99.31352233886719,105.721435546875,47.024112701416016,31.05946159362793,48.83395767211914,60.235870361328125,16.1567440032959,33.62987518310547,52.80747985839844,111.97000122070312,82.17943572998047,60.51203155517578,93.49700927734375,82.57295989990234,51.159034729003906,84.07638549804688,40.15561294555664,70.00183868408203
2015-03-10,170.71890258789062,88.59264373779297,97.46961212158203,104.50525665283203,46.001380920410156,30.368545532226562,47.94649887084961,59.565208435058594,15.811566352844238,33.10661697387695,52.76837921142578,111.41999816894531,82.37370300292969,60.74756622314453,94.72724151611328,82.70409393310547,50.961029052734375,84.17413330078125,40.297855377197266,70.01837158203125
2015-03-11,170.3191375732422,88.5259017944336,96.9072036743164,105.1480941772461,46.119110107421875,30.598852157592773,47.97026824951172,59.53166198730469,15.911136627197266,32.92482376098633,52.81398010253906,110.75,82.53809356689453,60.813812255859375,95.41734313964844,83.12516021728516,51.10245132446289,84.31700134277344,40.357749938964844,70.01837158203125
2015-03-12,172.48460388183594,89.63519287109375,97.54335021972656,106.8941879272461,46.693023681640625,30.78945541381836,48.55659866333008,60.31971740722656,16.256309509277344,33.594398498535156,53.73313522338867,110.72000122070312,82.60531616210938,60.85791778564453,95.3498306274414,83.04231262207031,51.204261779785156,84.12903594970703,40.357749938964844,70.03499603271484
2015-03-13,171.42684936523438,89.13477325439453,97.11924743652344,106.5119400024414,46.4207763671875,30.41619873046875,48.247596740722656,60.20234298706055,16.143465042114258,33.328346252441406,53.700523376464844,110.87999725341797,82.44845581054688,60.79909896850586,95.05728149414062,82.80764770507812,51.028907775878906,83.8582763671875,40.35023880004883,70.04324340820312
2015-03-16,173.71717834472656,90.25240325927734,98.37312316894531,107.1374282836914,46.94318389892578,30.781503677368164,48.83395767211914,61.53534698486328,16.342609405517578,33.71855926513672,54.254600524902344,110.80999755859375,82.62775421142578,60.91682052612305,95.97246551513672,82.89044189453125,50.97800827026367,83.97860717773438,40.215492248535156,70.0515365600586
2015-03-17,173.2008056640625,90.07720947265625,98.52986145019531,107.4240951538086,46.825462341308594,31.13888168334961,48.75471115112305,61.35926818847656,16.302776336669922,33.532325744628906,54.235042572021484,110.20999908447266,82.61278533935547,60.96833419799805,96.76758575439453,83.0285415649414,50.72340774536133,84.06130981445312,40.16310119628906,70.03499603271484
2015-03-18,175.2830047607422,91.11145782470703,99.49789428710938,108.28413391113281,47.826133728027344,31.901275634765625,49.57086181640625,62.15573501586914,16.39571189880371,33.82942581176758,55.36929702758789,112.37000274658203,83.2180404663086,61.343692779541016,98.63542938232422,84.05003356933594,51.17601013183594,85.34730529785156,40.35023880004883,70.20050811767578
2015-03-19,174.48342895507812,90.78620147705078,99.64543914794922,108.49263000488281,47.26692199707031,31.36125373840332,49.190513610839844,62.516212463378906,16.2430362701416,33.7806396484375,55.34321975708008,112.29000091552734,82.92669677734375,61.15971755981445,98.13289642333984,83.62214660644531,50.768672943115234,85.29463195800781,40.44009017944336,70.10946655273438
2015-03-20,176.02357482910156,91.5451431274414,100.29043579101562,109.44818878173828,48.3117561340332,31.829795837402344,49.87196350097656,62.9685173034668,16.46356964111328,34.156593322753906,56.7316780090332,113.56999969482422,83.18070983886719,61.32163619995117,98.65042877197266,83.85679626464844,51.1646728515625,85.5503921508789,40.47750473022461,70.15907287597656
2015-03-23,175.68057250976562,91.38667297363281,100.09637451171875,109.35263061523438,48.5545539855957,31.92509651184082,49.927425384521484,62.79195022583008,16.37029266357422,34.0987548828125,56.65996551513672,114.29000091552734,83.19563293457031,61.35105895996094,98.53044128417969,84.05003356933594,51.204261779785156,85.51274108886719,40.4625358581543,70.18394470214844
2015-03-24,174.69345092773438,90.90293884277344,99.73597717285156,109.32655334472656,48.45154571533203,32.05216598510742,49.76895523071289,62.24551773071289,16.23703956604004,33.92080307006836,56.1776008605957,114.56999969482422,83.41983795166016,61.4540901184082,99.4831314086914,84.17428588867188,51.283485412597656,85.92639923095703,40.44754409790039,70.20880889892578
2015-03-25,172.13348388671875,89.485107421875,97.45349884033203,106.71514129638672,48.22346115112305,31.543899536132812,49.1191291809082,61.11056137084961,15.977191925048828,33.36909866333008,55.20840072631836,114.7300033569336,83.26293182373047,61.35840606689453,98.6429214477539,83.89820098876953,51.14773178100586,85.90382385253906,40.43259811401367,70.19220733642578
2015-03-26,171.72361755371094,89.30916595458984,97.12085723876953,106.58439636230469,47.80406188964844,31.25006675720215,48.90410232543945,60.967647552490234,15.963866233825684,33.159976959228516,54.919857025146484,115.4800033569336,82.96400451660156,61.15971755981445,97.10513305664062,83.38054656982422,51.14205551147461,85.44505310058594,40.402671813964844,70.15907287597656
2015-03-27,172.1167449951172,89.55216979980469,97.50894165039062,107.26406860351562,47.92913818359375,31.337413787841797,49.05542755126953,61.40481185913086,15.943879127502441,33.32905197143555,54.99197006225586,115.05999755859375,83.08360290527344,61.21857452392578,98.31285095214844,83.71187591552734,51.181663513183594,85.482666015625,40.380210876464844,70.20050811767578
2015-03-30,174.21656799316406,90.69178771972656,98.62709045410156,108.7192153930664,47.95857620239258,31.940988540649414,49.39784240722656,62.026912689208984,16.177072525024414,33.6716423034668,55.77890396118164,113.75,83.12095642089844,61.292152404785156,97.82527160644531,83.85679626464844,51.32307815551758,85.22697448730469,40.402671813964844,70.19220733642578
2015-03-31,172.69400024414062,89.87059783935547,97.58287811279297,108.3707046508789,47.21542739868164,31.869497299194336,49.04745101928711,60.95083999633789,16.063804626464844,33.524818420410156,55.28707504272461,113.66000366210938,83.26293182373047,61.35840606689453,98.0352783203125,84.00868225097656,51.260860443115234,85.42245483398438,40.49248123168945,70.2501449584961
2015-04-01,172.08328247070312,89.7030029296875,97.07462310791016,108.41424560546875,47.55388259887695,32.2665901184082,49.07931137084961,60.33710861206055,16.05048370361328,33.377986907958984,55.20840072631836,115.5999984741211,83.53319549560547,61.602577209472656,99.32301330566406,84.25016784667969,51.36653518676758,86.08428192138672,40.50447082519531,70.28079223632812
2015-04-02,172.70230102539062,89.98787689208984,97.13932800292969,108.61468505859375,47.96592330932617,32.75101852416992,49.40581512451172,60.52207565307617,16.130435943603516,33.67609786987305,55.62809371948242,115.27999877929688,83.42086791992188,61.52144241333008,98.2706069946289,84.11178588867188,51.406341552734375,85.76846313476562,40.42953109741211,70.27252960205078
2015-04-06,173.86517333984375,90.60797882080078,97.93404388427734,109.09391021728516,48.45154571533203,33.17191696166992,49.835838317871094,60.614540100097656,16.157085418701172,33.83625411987305,56.205142974853516,116.69000244140625,83.4732666015625,61.57305145263672,97.72183990478516,84.22251892089844,51.53704071044922,86.10685729980469,40.511962890625,70.33045959472656
2015-04-07,173.40509033203125,90.30630493164062,97.7677001953125,108.39681243896484,48.38533020019531,33.005149841308594,49.740264892578125,60.7574462890625,16.070476531982422,33.64940643310547,55.21493911743164,116.11000061035156,83.48824310302734,61.60995101928711,98.54121398925781,84.52706909179688,51.809814453125,86.29486083984375,40.48199462890625,70.28079223632812
2015-04-08,173.9906768798828,90.69178771972656,98.5439224243164,109.32917022705078,48.59135055541992,33.69607162475586,50.0269660949707,61.27028274536133,16.130435943603516,33.96528625488281,55.30018997192383,115.47000122070312,83.49574279785156,61.565704345703125,98.5713119506836,84.4993667602539,51.79844665527344,86.08428192138672,40.534461975097656,70.28079223632812
2015-04-09,174.76031494140625,91.01019287109375,99.16303253173828,108.9370346069336,48.657569885253906,34.029605865478516,50.154380798339844,61.732662200927734,16.157085418701172,33.996429443359375,54.15259552001953,114.66999816894531,83.28617095947266,61.43292999267578,97.29341125488281,84.07026672363281,51.74728012084961,85.77593994140625,40.51945877075195,70.25593566894531
2015-04-10,175.71400451660156,91.43756103515625,99.56964111328125,109.45989227294922,48.75322341918945,34.05343246459961,50.39329528808594,62.26228713989258,16.150421142578125,34.11210632324219,54.11326599121094,115.97000122070312,83.28617095947266,61.403446197509766,97.43621826171875,84.18791961669922,51.86665725708008,85.69319915771484,40.55693054199219,70.23938751220703
2015-04-13,174.9192657470703,91.07723999023438,99.3201675415039,109.52958679199219,48.444190979003906,33.85490036010742,50.138458251953125,61.92604064941406,16.210390090942383,33.92525100708008,53.968997955322266,115.13999938964844,83.37593841552734,61.41817092895508,97.57149505615234,84.16023254394531,51.770042419433594,85.71577453613281,40.57191848754883,70.28079223632812
2015-04-14,175.25396728515625,91.21131134033203,99.03369903564453,109.50344848632812,48.80472946166992,34.00578308105469,50.353477478027344,62.026912689208984,16.210390090942383,33.907447814941406,54.159175872802734,114.44000244140625,83.46578979492188,61.52880096435547,98.2630844116211,84.35401153564453,51.79280090332031,85.94139862060547,40.609397888183594,70.31391143798828
2015-04-15,176.04026794433594,91.67219543457031,99.65282440185547,110.27025604248047,49.02546310424805,34.2440299987793,50.64017105102539,62.1866569519043,16.27035140991211,33.907447814941406,53.75261306762695,115.43000030517578,83.5781021118164,61.58781814575195,98.18040466308594,84.40940856933594,51.99733352661133,86.20463562011719,40.63937759399414,70.31391143798828
2015-04-16,175.9900665283203,91.63026428222656,99.51419830322266,110.20924377441406,49.15790557861328,34.5140380859375,50.68793869018555,62.15302276611328,16.2970027923584,33.97417449951172,53.89031982421875,115.02999877929688,83.53319549560547,61.57305145263672,97.6917953491211,84.36090087890625,51.889373779296875,86.30236053466797,40.57191848754883,70.34706115722656
2015-04-17,173.965576171875,90.56608581542969,97.96178436279297,108.4229736328125,48.53984451293945,33.910484313964844,50.07474136352539,61.61496353149414,16.077136993408203,33.4714241027832,53.64112854003906,115.5999984741211,83.60057830810547,61.67633819580078,98.81187438964844,84.58931732177734,51.730262756347656,86.85137176513672,40.586910247802734,70.31391143798828
2015-04-20,175.55508422851562,91.30350494384766,99.43104553222656,109.48604583740234,48.59135055541992,33.87872314453125,50.33755111694336,61.9932746887207,16.143756866455078,33.84071350097656,53.719818115234375,114.72000122070312,83.54065704345703,61.60995101928711,97.93988800048828,84.3885726928711,51.843929290771484,86.61820983886719,40.534461975097656,70.3056411743164
2015-04-21,175.345947265625,91.27835083007812,99.85612487792969,109.37274169921875,49.02546310424805,34.0772590637207,50.4649658203125,62.40523147583008,16.063804626464844,33.87630081176758,53.811622619628906,115.37999725341797,83.45086669921875,61.53620910644531,97.49632263183594,84.3678970336914,51.87801742553711,86.30986022949219,40.467002868652344,70.31391143798828
2015-04-22,176.2076416015625,91.663818359375,100.40133666992188,109.53831481933594,49.12112045288086,34.44256591796875,50.672027587890625,62.50611114501953,16.177072525024414,33.907447814941406,53.923091888427734,113.83000183105469,83.20375061035156,61.30756759643555,96.00792694091797,83.82109069824219,51.826812744140625,85.91131591796875,40.392093658447266,70.25593566894531
2015-04-23,176.65101623535156,91.94869995117188,100.78020477294922,110.03498840332031,49.305057525634766,34.69670104980469,50.88703155517578,62.74152755737305,16.203723907470703,34.076515197753906,54.06736373901367,114.66000366210938,83.33104705810547,61.42552947998047,96.42144012451172,84.03564453125,51.809814453125,86.12938690185547,40.369606018066406,70.28907012939453
2015-04-24,177.06088256835938,92.04927825927734,102.14784240722656,109.66900634765625,49.59202194213867,34.823753356933594,51.02240753173828,62.53974533081055,16.177072525024414,34.53925323486328,54.1788444519043,113.05000305175781,83.4732666015625,61.52144241333008,97.02278137207031,84.19486999511719,51.89506530761719,86.49787139892578,40.511962890625,70.31391143798828
2015-04-27,176.32470703125,91.57164001464844,101.88911437988281,108.45780181884766,49.834835052490234,34.958770751953125,51.01444625854492,61.40481185913086,16.117111206054688,34.236690521240234,54.106712341308594,115.33000183105469,83.50326538085938,61.4771842956543,97.02278137207031,84.13252258300781,51.91209411621094,86.51293182373047,40.48199462890625,70.3056411743164
2015-04-28,176.88523864746094,91.81462860107422,101.68580627441406,109.05903625488281,49.89369201660156,35.014366149902344,51.14186477661133,61.70745086669922,16.210390090942383,34.11656188964844,54.00178146362305,116.33000183105469,83.18133544921875,61.285396575927734,95.68475341796875,83.63424682617188,51.83253860473633,86.0165786743164,40.444522857666016,70.27252960205078
2015-04-29,176.15740966796875,91.41242980957031,101.04817962646484,107.8740234375,49.45958709716797,34.57758712768555,50.82333755493164,61.144187927246094,16.203723907470703,33.88520812988281,52.913230895996094,115.51000213623047,82.99415588378906,61.09358596801758,94.51206970214844,82.942138671875,51.735939025878906,85.85868072509766,40.12977981567383,70.28079223632812
2015-04-30,174.39222717285156,90.42365264892578,99.45875549316406,105.591064453125,48.93717575073242,34.05343246459961,50.2977294921875,60.28666305541992,16.077136993408203,33.507015228271484,52.0541877746582,113.47000122070312,82.99415588378906,61.15998458862305,94.6774673461914,83.01131439208984,51.707523345947266,86.00154113769531,40.07730484008789,70.27252960205078
2015-05-01,176.2829132080078,91.25321960449219,100.77094268798828,106.27942657470703,49.481651306152344,34.259918212890625,50.79943084716797,61.10214614868164,16.21705436706543,33.9697380065918,52.44765853881836,113.08000183105469,82.75863647460938,60.97446823120117,93.4029769897461,82.55328369140625,51.82283020019531,85.64807891845703,40.07808303833008,70.24349212646484
